#|num|weight|mean|covariance matrix|
|0|0.0101214126512|117.44247583 18.1352239605 35.6683742912|63.9901351952 34.9799383916 21.2095945459 34.9799383916 45.9760813571 25.4647856356 21.2095945459 25.4647856356 36.9867479107|
|1|0.0396194058217|109.891998323 -2.67268395767 22.5140811658|21.2576754386 -0.447520331655 1.17587102615 -0.447520331655 13.3767109084 3.31344923482 1.17587102615 3.31344923482 23.4868575203|
|2|0.0589095590844|131.096780129 21.9387870744 32.0948844338|48.5012313782 0.911339220925 -15.0369755962 0.911339220925 13.2448468607 1.30080624701 -15.0369755962 1.30080624701 55.8737118669|
|3|0.0475512953597|125.246337535 37.4154723017 54.1234701846|48.8972696329 29.638802928 2.89489381837 29.638802928 36.3363342174 2.76495653852 2.89489381837 2.76495653852 12.1822618842|
|4|0.0451831638358|80.9194386969 9.43492937982 25.5386857611|37.5584997706 -9.53625270191 -20.2229316363 -9.53625270191 21.0232834516 4.49944986744 -20.2229316363 4.49944986744 25.2138999306|
|5|0.0357152877338|135.639339181 6.0188639358 24.8546229102|33.2252746236 -13.4423303201 -23.9595898189 -13.4423303201 16.6051066139 13.3706156805 -23.9595898189 13.3706156805 28.8755896076|
|6|0.00629133911256|114.982787463 15.6990672672 33.7482746893|69.0360212916 31.1085820897 12.3240018079 31.1085820897 36.3839980571 15.5667231434 12.3240018079 15.5667231434 40.9587682333|
|7|0.00584265646927|113.695432106 13.9053659198 34.8128752337|61.6988914648 25.739563674 10.152912068 25.739563674 40.1399008393 13.7870520996 10.152912068 13.7870520996 44.0127879466|
|8|0.0488695791594|142.339637214 14.4161317547 31.312673354|55.0949622902 13.9576250959 -22.7375307535 13.9576250959 16.9697382627 -1.3732266664 -22.7375307535 -1.3732266664 26.1442480643|
|9|0.0377282231694|117.756090225 48.9089400546 45.5708261217|9.20859434415 0.729822994405 -1.09925982491 0.729822994405 24.4690145498 -4.52958404198 -1.09925982491 -4.52958404198 19.5618140537|
|10|0.0569582904381|114.138011707 22.0366189241 45.7749569381|49.3154915737 37.558288456 7.59392238404 37.558288456 45.2180411086 5.84243518117 7.59392238404 5.84243518117 29.5756180383|
|11|0.0329480892787|91.9902151771 10.2337313342 39.5466864657|15.6352607 -1.81370099693 -0.296670083433 -1.81370099693 17.2332416369 17.78852318 -0.296670083433 17.78852318 36.1061791017|
|12|0.0478775058963|96.7427925263 4.20577580756 25.4263002986|45.5548760863 -0.944940061855 6.71465010322 -0.944940061855 18.6298651656 -5.81854763567 6.71465010322 -5.81854763567 20.9676770768|
|13|0.077687044031|122.908336459 11.2431239081 43.9577698595|64.1882744547 -0.279809527191 -10.4055118369 -0.279809527191 9.77398518598 2.12838747514 -10.4055118369 2.12838747514 52.0000745886|
|14|0.0393471175201|112.80814908 10.5289872036 24.9520468025|17.5654739782 0.793949461977 -10.3217807387 0.793949461977 31.1128544516 -15.2379525861 -10.3217807387 -15.2379525861 43.1561352926|
|15|0.0363638996781|132.295180861 39.1825484855 44.3082470346|43.7066117591 -11.9265684726 11.6852980954 -11.9265684726 20.7704479821 -3.2080520986 11.6852980954 -3.2080520986 10.7898291704|
|16|0.00547629440532|123.747175298 19.578013783 33.187654138|61.6644842987 11.6158654071 -8.80423517298 11.6158654071 22.590556082 13.3980010519 -8.80423517298 13.3980010519 51.9872739718|
|17|0.0263785569664|117.923987934 17.0376351648 31.8578635363|66.7373229078 21.8121288431 -3.93724779669 21.8121288431 25.0810722589 9.97621184348 -3.93724779669 9.97621184348 51.9735042498|
|18|0.0418190346942|146.652341537 23.3144788437 25.6652547448|16.7023014673 -3.1848471065 -0.78222592768 -3.1848471065 10.4976422076 -7.03555137929 -0.78222592768 -7.03555137929 58.8132149682|
|19|0.0578928271453|106.065286898 1.40185019675 35.6928118533|32.3613499789 6.40040701657 8.05182973267 6.40040701657 39.2406023011 13.6499053553 8.05182973267 13.6499053553 19.8096228771|
|20|0.0389780085383|122.35026433 23.0873345772 16.0812332681|70.9124477003 11.4571164748 36.4120491825 11.4571164748 16.6044184634 3.27224565088 36.4120491825 3.27224565088 29.8253919521|
|21|0.074505482638|91.30957833 14.9920257862 28.2141631909|90.4124312382 -1.69443237399 -7.42608776772 -1.69443237399 10.2139643655 -5.10666885695 -7.42608776772 -5.10666885695 32.1565348239|
|22|0.0605079303737|123.726194428 19.6496835645 50.5312503247|49.2745379814 13.8086119682 -17.97009644 13.8086119682 46.1560346704 -16.2991678184 -17.97009644 -16.2991678184 21.3121532944|
|23|0.003930941413|117.285981464 16.9856149123 33.8352674774|66.3128269368 23.8737616674 -1.63975395158 23.8737616674 29.3531812707 11.2100166614 -1.63975395158 11.2100166614 50.6268063303|
|24|0.0634970545862|131.529173522 15.0246661183 18.5587733523|63.9292182125 21.3167425303 6.50117152706 21.3167425303 26.0258722343 10.9584829935 6.50117152706 10.9584829935 21.9330187832|
